song_id,title,artist_name,artist_id,release,year,duration,tempo,loudness,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,artist_hotttnesss,song_hotttnesss,energy,danceability
SOBWLUO12A58A7DF7E,It's Not Whatcha Got (Fondling Club Mix),Andréa,ARJJGI41187B99C19B,Rhythm Formula: Volume Three - Discovery,0,288.20853,127.882,-8.341,1,0.317,1,0.351,4,0.968,0.3551074869408719,,0.0,0.0
SOHRKRG12A6310F103,Where Is My Mind (XFM Live Version),Placebo,AR6892W1187B9AC71B,Covers,2003,223.92118,84.956,-6.465,5,0.013,1,0.299,4,0.0,0.5864333787181634,0.7543210589242434,0.0,0.0
SOICNXT12A8BEE958B,Resurrection Man,Heaven 17,AR5MK521187B98E0B8,Bigger Than America,1996,242.28526,152.02,-10.481,6,0.112,0,0.204,4,0.965,0.46155845195981815,0.21508031850922793,0.0,0.0
SOVFVSB12A8C1384CC,El Termometro,Orquesta Broadway,ARUT60Q1187B9B90E9,Charanga After Hours,0,170.23955,91.488,-9.89,5,0.687,1,0.58,4,0.315,0.3410613992194141,,0.0,0.0
SOMIPLK12AB017C7B2,Grottans Barn,Finntroll,ARB5TJM1187B9A71FD,Nattfödd,2004,276.45342,150.012,-6.51,7,0.063,1,0.453,4,0.828,0.4290978119935513,0.6499504084801206,0.0,0.0
SOAZSIZ12AB018AF81,Your Silence,The Suicide Machines,ARWYVP51187B98C516,A Match & Some Gasoline,2003,170.84036,145.18,-2.323,10,0.065,1,0.215,4,0.0,0.4675384440100101,0.556739869245632,0.0,0.0
SOEBDOO12AB01868CA,Autumn In New York,Chico Hamilton,ARAVS1S1187FB4C519,It's About Time!,0,200.28036,110.167,-29.692,4,0.683,1,0.581,4,1.0,0.351675722091874,0.0,0.0,0.0
SOZUQAZ12A81C21E0D,Verdad Amarga,Los Solitarios,ARO1NHM1187B9B9D27,12 Grandes exitos Vol. 1,0,168.12363,94.994,-14.058,5,0.61,0,0.638,1,0.0,0.29911257953883963,0.23571422953889082,0.0,0.0
SORRHKT12AB0186469,Blott En Dag,Mons Leidvin Takle,ARSS1OZ1187FB54440,Navnet Jesus,2001,180.37506,60.509,-16.067,7,0.018,1,0.484,5,0.487,0.28240219935191896,,0.0,0.0
SOPRNQZ12A58A7B8E5,Spaz's House Destruction Party,Anti-Flag,ARUSOMY1187FB4D3B4,Underground Network,2001,184.05832,131.121,-6.547,1,0.44,1,0.468,4,0.0,0.5243789875148084,0.5943624888400596,0.0,0.0
SOCIFJJ12A8C13F98C,This Heart Of Mine,Josh White,ARQMYTM1187FB4678C,Josh White Vol. 1 1929-1933,0,178.75546,163.083,-21.858,4,0.499,0,0.559,1,0.0,0.35102262079534835,0.0,0.0,0.0
SOPMFLZ12A6D4F9D3A,Mai [Live],Josh Groban,ARGVJPK1187B9909EA,Awake Live,2008,282.85342,125.958,-7.341,9,0.57,1,0.575,4,0.515,0.7551499130578622,0.5205265108827344,0.0,0.0
SOQCUBJ12A8C13FEC6,The Sirius Deception (Album Version),Nicholas Hooper,ARR46IW1187FB51C2E,Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack,0,154.38322,98.509,-19.751,1,0.084,1,0.492,4,0.364,0.4358082848637359,0.0,0.0,0.0
SOHFNIA12AC4689741,Catharsis Of A Heretic,The Ocean,ARQI60P1187FB464C9,Heliocentric,2010,128.83546,139.972,-8.966,5,0.611,0,0.712,4,1.0,0.46549967912041307,0.6264642401853926,0.0,0.0
SOJGCBK12AB01884D3,Say What!?!,Chris Standring,ARYZV2X1187B997BE7,Groovalicious,2003,269.322,140.044,-9.041,0,0.673,1,0.593,4,0.445,0.4159376408281591,0.5114243256864599,0.0,0.0
SOCMBTX12AB0181E7E,Una Sopita De Tu Propio Chocolate,Angélica María,ARP2TO91187B9913EA,Las Numero 1 De Angelica Maria,1997,171.2322,114.045,-11.101,0,0.762,1,0.662,5,0.623,0.3099016828429698,,0.0,0.0
SOJFIUP12AB0187346,Your Love,Glen Washington,ARHCERP1187B9912A5,Vibes,0,234.68363,102.605,-14.213,5,0.132,0,0.354,1,1.0,0.301246881415998,,0.0,0.0
SOBDCSO12AB017F02D,Come Dance With Me,Mulberry Lane,AR4Q1VD1187B9893C7,Snug,0,169.58649,148.012,-4.333,0,0.585,1,0.518,4,0.142,0.3404974164956164,0.24592534696893947,0.0,0.0
SOWYALW12A8C136BE6,A World Of My Own,Knack,ARVVLMQ11F4C8456E4,Normal as the Next Guy,0,255.21587,138.378,-6.778,9,0.757,1,0.794,4,0.798,0.4394389955271936,0.2623089972119452,0.0,0.0
SOFEIDA12A6D4FBFA5,Down On The Corner,La Portuaria,AR1LQNB1187B9A6AE5,Rio,2005,155.03628,99.901,-6.611,4,0.569,1,0.51,4,1.0,0.30571905984485964,0.4582882074332055,0.0,0.0
SOVYZIA12A8C136E0D,Assassination,Dead Prez,AROIIF91187FB4F2D5,Let's Get Free,2000,120.86812,170.081,-6.72,6,0.459,1,0.396,5,1.0,0.4695138996962497,0.5537665924576853,0.0,0.0
SORCRQT12A8C142A5A,I Did it for You,David Cook,ARFN2TE11A348EFFB4,David Cook,2008,229.45914,82.282,-3.8,9,0.811,1,0.784,4,0.683,0.5307720852414254,0.6895721985189008,0.0,0.0
SOGFFYV12A8C138D74,Alright Now,Paul Rodgers,ARSMRIN1187B9AB35A,Alright Now,0,269.81832,120.859,-8.525,11,0.385,0,0.478,4,0.484,0.3645566762673935,0.3231612696226349,0.0,0.0
SOHPDWN12AAA15E9AF,Pariah,Cursed,AR4OMY81187B9B31E7,One,0,74.68363,104.805,-3.599,5,0.0,0,0.099,1,0.0,0.4072397164458532,0.5486780555679608,0.0,0.0
SOVWHFZ12A8C14489D,Greater,Vanessa Bell Armstrong,ARP32X81187B99EBF5,The Experience,0,419.68281,93.924,-5.251,1,0.343,1,0.476,4,0.428,0.40864682737660296,0.0,0.0,0.0
SOLOEUX12A58A7C81F,Keep It Alive,Lee Ritenour,AR0BV7E1187FB386C1,Rit/2,1982,291.83955,82.733,-14.199,10,0.353,1,0.248,4,0.168,0.14468466090957882,0.38089897971051057,0.0,0.0
SOPPBPK12A8C14683C,Secret Smile,Semisonic,ARP96FM1187B9AEA77,20th Century Masters: The Millennium Collection: Best Of Semisonic,1998,280.00608,99.059,-9.429,1,0.485,1,0.493,4,0.925,0.47070038961361016,0.7752353624843904,0.0,0.0
SOVWFNE12A8C13FF36,Come On In,Washboard Sam,AR84AQE1187B98AD9C,Washboard Sam Vol. 1 (1935-1936),0,162.87302,174.609,-16.055,0,0.085,0,0.651,4,0.655,0.3267503339737977,0.0,0.0,0.0
SOZKQVH12AB01802D8,Si Es Que Te Vas,Carlos Vives,ARLAWDD1187FB48367,Coleccion de Oro,2000,262.24281,130.513,-8.285,0,0.423,1,0.53,3,0.438,0.41325469345890786,0.30416950343527516,0.0,0.0
SOHQPWP12A58A7986C,Bye Bye Betty Blue,The Fever,ARBBBLV1187FB57B70,In The City Of Sleep,2006,194.45506,84.461,-4.533,7,0.133,0,0.17,4,0.365,0.3394049885161382,0.0,0.0,0.0
SOHCTUT12A6D4FCD56,Getaway,KRS-One,AR2SGQW1187B9B9E7C,Adventures In Emceein,2008,187.24526,109.072,-5.73,1,0.466,1,0.395,5,1.0,0.5204895709802003,0.4944895175021134,0.0,0.0
SOULXLO12AB018379D,Killing Machine,Aiden,ARJ8PZJ1187B99314F,Knives [Clean],2009,140.40771,207.974,-4.459,2,0.0,0,0.242,4,0.0,0.5004591506589332,0.7155117073573134,0.0,0.0
SOEKRSK12A8C13CFB2, -start ID-,The Mad Capsule Markets,ARHXIOW1187FB3AF67,CiSTm KonFLiqt,0,12.12036,137.537,-17.425,7,0.109,1,0.345,1,0.0,0.4370505575231345,,0.0,0.0
SOLMPMK12AC468B131,Exactamente Medianoche,Memphis La Blusera,ARJ3VRY1187B9A3058,Nunca Tuve Tanto Blues,0,338.12853,84.895,-13.422,9,0.0,0,0.063,4,0.49,0.3167245506978163,0.26695518627553855,0.0,0.0
SOQZISQ12AC4689482,Cool Water,Roger Williams,ARTE3P61187B9A709D,Songs Of The Fabulous Century,0,201.74322,111.428,-14.173,7,0.861,1,0.818,4,0.277,0.4179822750090275,,0.0,0.0
SOMRBBO12A8C13F67B,This House Is Haunted,Alice Cooper,AR1ABAO1187FB531E1,THE EYES OF,2003,210.54649,130.325,-12.26,1,0.171,0,0.238,1,0.33,0.6077927514628412,0.5351060248978569,0.0,0.0
SOVVITW12A8C146BD0,Ya Lil' Crumbsnatchers (LP Version),Del Tha Funkee Homosapien,ARV4KO21187FB38008,I Wish My Brother George Was Here,1991,90.90567,108.445,-9.505,8,0.648,1,0.524,4,0.879,0.4584394682388324,0.6582025370138694,0.0,0.0
SOWPIEE12AB0188A9D,Captin Kut-Cha,Kai Winding,AR3C3C01187B98E800,The Trombone Sound,0,191.97342,182.879,-18.025,0,0.0,0,0.0,1,0.0,0.3163540008222974,0.0,0.0,0.0
SOTHZUA12A8C13268A,All I Ask For (Album Version),Ill Nino,ARQATWU1187B98EE26,One Nation Underground,2005,219.81995,91.011,-3.67,8,0.615,1,0.611,4,0.839,0.5831470220911679,0.6386467228957761,0.0,0.0
SONODJN12A6D4F9838,Street Car Blues,Sleepy John Estes,ARE2QID1187B98FA19,Legendary Country Blues Artists - CD A,1930,196.88444,158.767,-18.338,0,0.766,1,0.811,1,0.0,0.35303574014515915,,0.0,0.0
SOTYVNV12AB017CB2E,Dementia,Schizoid,AR3WMW01187B9921F7,All Things Are Connected,0,184.18893,81.767,-4.665,4,0.428,1,0.074,4,0.314,0.34919221761645924,,0.0,0.0
SOFBBXV12A81C21835,Manuel's Mambo,Cal Tjader,AR9ST641187B99B4DE,Latin Kick,1956,197.22404,176.279,-23.549,0,0.0,1,0.0,4,0.209,0.3690768705489907,0.26586104921065007,0.0,0.0
SOZOEYQ12A8C1406E3,I'm Over You (Album Version),Rebecca Lynn Howard,AR326OO1187FB444FF,No Rules [Bonus Edition],0,243.25179,89.925,-4.403,6,0.828,1,0.621,4,1.0,0.43266935290740416,0.23962909777363708,0.0,0.0
SORQNTS12AB018C1E1,Fonsi,Zaïko Langa Langa,ARXK8H71187FB44850,Nippon Banzai,0,250.67057,127.891,-3.809,11,0.478,1,0.648,4,0.0,0.2755932754375726,,0.0,0.0
SOWHXYS12AC9E177F0,Snippet 15,Bare Jr.,ARRA2F91187B9B4061,Boo-Tay,1998,3.99628,0.0,-34.033,10,0.013,1,0.255,4,0.0,0.3605835821516753,,0.0,0.0
SONYHUC12A8C13B90E,Vem Pr'a Roda,Tania Maria,ARC6J781187B98F02B,Viva Brazil,2000,267.67628,176.349,-10.96,5,0.583,1,0.326,4,0.236,0.39759432410586093,0.41967427880955327,0.0,0.0
SOAMXYQ12AB017C25E,Love Dump (Clean Album Version),Static-X,ARHRY5S1187B99B96F,Wisconsin Death Trip,1999,259.63057,130.098,-7.295,10,0.0,0,0.0,1,0.0,0.5608197692618571,0.3603705827121406,0.0,0.0
SODDIXC12AB0180D2F,Just In Case,Micachu,ARWWYK211C8A415AD4,Turn Me Well,2008,166.42567,117.368,-8.107,2,0.32,1,0.469,4,1.0,0.40502545533074,0.6500145151743562,0.0,0.0
SOCZSYW12AAF3B490E,Pitch In OnA Party,DJ Quik,AROTIMO1187FB532BF,Born And Raised In Compton: The Greatest Hits,2000,247.562,106.435,-6.57,6,0.062,0,0.194,4,0.494,0.41339391128749997,,0.0,0.0
SOQAQJG12A67020725,Elektro Kardiogramm (Live),Kraftwerk,AR1ZKBE1187FB53629,Minimum - Maximum,0,283.24526,126.007,-9.805,0,0.568,1,0.477,4,0.45,0.5204121100542216,,0.0,0.0
SOVHFTL12AB018797C,Apotoma,Giorgos Tsalikis,ARPGOAF1187B98F677,Live!,0,31.42485,123.709,-12.483,4,0.0,1,0.0,4,0.0,0.0,,0.0,0.0
SOOUKOB12A8C13C30B,Acordeón,Massiel,ARL4M621187FB3FF06,Serie 3x4 (Karina_ Massiel_ Jeanette),0,192.20853,141.681,-7.012,4,0.645,0,0.478,4,0.55,0.2908353640317867,,0.0,0.0
SOQOXXW12AF729F20B,On My Own,Black Eyed Peas / Les Nubians / Mos Def,ARTDQRC1187FB4EFD4,Bridging The Gap,2000,235.10159,94.993,-6.618,6,0.748,1,0.617,4,0.684,1.0059419659547393,,0.0,0.0
SOXFNMQ12A81C203E0,El Amor (Version Nortena),Yahir,ARNNHLN1187FB42912,El Amor,0,239.67302,151.869,-7.345,9,0.53,1,0.489,5,0.054,0.4548483687641747,,0.0,0.0
SOWRNMP12A8C13E4FD,What's True,Ziggy Marley And The Melody Makers,ARLUAK21187B9B785A,Conscious Party,0,207.20281,154.603,-14.799,4,0.725,0,0.529,4,0.451,0.5384911275040679,0.3651438041452445,0.0,0.0
SOEWSSK12AB018083E,Tonight_ Te Amaré,MDO,ARPGPI51187B98F1EC,Subir Al Cielo,0,211.74812,216.196,-5.184,5,0.595,1,0.481,7,0.0,0.34440544457021643,0.4944895175021134,0.0,0.0
SOIKALD12A81C231CB,Foam Born (A) The Backtrack (Album Version),Between The Buried And Me,AR7GUNF1187B990CCF,Colors,2007,133.82485,120.663,-8.06,10,0.576,0,0.37,4,1.0,0.5465451619554416,0.3725300393660796,0.0,0.0
SOGNDHO12AB017D71F,Valérie,Oztara,AR8QW7Y119B866993A,Live Au Divan Orange,0,401.97179,132.188,-7.121,5,0.313,1,0.254,1,0.0,0.3131716019482552,,0.0,0.0
SONNXDI12AB0186816,Ego is the drug/3am,The Frequency,ARCRSUM1187FB52AB0,Morning to 3am,0,1054.37995,246.5,-11.906,9,1.0,1,0.825,4,0.873,0.33504177703727017,0.0,0.0,0.0
SOKRHFH12A8C142167,Have It Your Way,Leigh Jones,ARZHUJU1187FB51176,Music in My Soul,2008,279.74485,172.35,-9.027,8,0.461,0,0.448,3,0.892,0.3730007395759258,0.5100187246359477,0.0,0.0
SOAWMQC12AB0184136,Hard Pure,Pumpkin Buzzard,AR8BMEQ1187B9B4214,Underneath Rotting,0,228.0224,118.796,-6.828,5,0.334,1,0.324,1,0.802,0.24009840575296107,,0.0,0.0
SOBMCVB12A8C1385CB,Era um dia desses,Hélio Ziskind,AR1PQYO1187B98BEC9,O Gigante Da Floresta,0,105.42975,101.624,-17.13,4,0.763,1,0.638,3,1.0,0.0,,0.0,0.0
SOGOHFY12A8C136F9C,Waiting For You (I Forgive You Before I Go),Mississippi John Hurt,ARHNCQ31187B9915DC,D.C. Blues: The Library Of Congress Recordings_ Vol. 2,0,271.22893,80.864,-10.913,5,0.731,1,0.62,1,0.0,0.4010984647697447,,0.0,0.0
SOHANRI12AB0186668,Back to '93,Caspa,AR9VEMN1187FB4D75B,Everybody's Talking_ Nobody's Listening!,2009,371.64363,93.33,-8.559,1,0.649,1,0.525,1,0.504,0.42236400761809517,,0.0,0.0
SOJWZVU12A8C137019,Pig Meat On The Line,Memphis Minnie,AR00MBZ1187B9B5DB1,Queen Of The Delta Blues_ Volume 2 (B),1997,156.42077,136.821,-20.174,0,0.15,1,0.309,4,0.097,0.36064422701589893,,0.0,0.0
SOPBJAX12A6310E86F,We Can Do It,Steel Pulse,ARHD3RX1187FB3A7DA,Victims,1991,237.45261,158.57,-13.486,10,0.542,1,0.521,4,0.733,0.5029746364184818,0.43965465970686407,0.0,0.0
SOOGLXF12AF729E2D7,Take The Wheel,Pacha Massive,ARRW6DJ1187FB50A67,If You Want it,2009,211.17342,102.009,-8.328,11,0.518,0,0.577,4,0.43,0.4209454860338134,,0.0,0.0
SOSFJWB12AB018906D,Smoke,Vanessa Daou,ARZFRQM1187B9A9772,Zipless (Deluxe),1994,167.6273,123.094,-14.904,6,0.018,0,0.407,4,0.0,0.40358823765010066,0.52549711888017,0.0,0.0
SOQWDSR12AB01850B6,Der weisse Mond von Maratonga,Oesch's die Dritten,ARO7IJV1187FB5BFAD,Jodelzauber,2007,209.97179,93.265,-7.094,0,0.752,1,0.804,4,0.663,0.138461596356064,0.0,0.0,0.0
SOPJETO12AB017BDAF,"Unda Da Influence"" (Snippets)",M Sane,ARYGMNP11F4C843096,Pimpin' N' Panderin,0,126.87628,173.221,-6.962,7,0.001,1,0.182,4,0.934,0.0,,0.0,0.0
SOGDLTS12A8C135A9B,Sickman,Alice In Chains,ARSW5F51187FB4CFC9,Jar of flies / Facelift / Dirt,1992,329.37751,150.077,-5.626,10,0.264,0,0.413,4,0.516,0.5829215764506247,0.860070193742392,0.0,0.0
SOTWAJH12A6D4FA397,Chains (LP Version),THE COOKIES,ARW74FW1187FB554AD,The Dimension Dolls,0,149.18485,120.183,-7.848,2,0.707,1,0.682,4,0.0,0.3128277665798783,0.4051157216913865,0.0,0.0
SOKYCTE12AB0185FE3,Melancholia,The Grip Weeds,AR5C6M11187B9AC877,Summer of a Thousand Years,0,206.18404,128.399,-5.851,11,0.024,1,0.299,4,0.483,0.3282365836777532,,0.0,0.0
SOOFGYY12A8C13A8DF,Bastard,Peppermint Creeps,ARYHPHB12131B4B793,Cover Up,0,153.93914,186.128,-5.745,7,0.74,1,0.504,4,0.0,0.335469461590953,,0.0,0.0
SOLFTJF12AB0183000,Numba 1 (Tide Is High),Kardinal Offishall / Keri Hilson,AR58ZXX1187FB572F2,R&B In The Mix,2008,224.28689,130.136,-3.963,11,0.696,0,0.477,4,0.641,0.522822342055758,,0.0,0.0
SOZDOYP12A8C13ABDF,Peyote,Evolution,AREEJJK1187FB56DC7,Shiva Technology,0,436.21832,137.971,-9.783,6,0.252,0,0.466,4,0.753,0.4228460327165041,,0.0,0.0
SOFJEAL12A8C13E4C5,What's in a number & Feed me lies remixes,Theodor Zox,AR1AIC51187B98C03F,What's in a number EP,2007,353.17506,125.009,-11.005,10,0.334,0,0.421,4,0.91,0.3361063415448203,,0.0,0.0
SOGTVGQ12A8C13952B,You Are!,Christian Quast,ARM86R71187FB4CBB4,You Are! Remix Box,0,409.91302,124.988,-12.066,1,0.342,1,0.379,4,0.958,0.25116592509237207,0.0,0.0,0.0
SOBVMXR12A58A7AE67,Bellini: Norma: Vanne_ e li cela entrambi,Vincenzo Bellini,ARYWZLP1187FB4F7D3,Norma,0,244.61016,117.772,-20.819,10,0.248,1,0.249,5,0.811,0.3760144930305397,0.0,0.0,0.0
SOMYTZI12AB0185326,If Santa Claus Could Bring You Back To Me,Jimmy Wakely,ARQGYP71187FB44566,Christmas On The Range,0,159.242,114.028,-17.896,0,0.803,1,0.62,3,0.664,0.29153972708877773,0.0,0.0,0.0
SOPNINI12A58A7E304,Intro: The Dragon,Mix Mob,AR8YV0M1187B99F3E8,So Cal Drunks,0,24.0322,161.26,-14.38,1,0.0,1,0.0,3,0.645,0.33353892446888,0.0,0.0,0.0
SOJEWUE12A8C1437CD,Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow,James Scott Skinner,AR8ZTV41187FB3F311,The Strathspey King,0,149.2371,152.363,-21.63,2,1.0,1,1.0,4,0.087,0.0,,0.0,0.0
SOFSRSS12A8C13B685,Wrong End Of The Rainbow,Ronnie Milsap,ARGIABO1187FB4B3B5,Inside Ronnie Milsap,1982,242.70322,69.704,-13.558,2,0.795,1,0.691,1,0.0,0.49769050699763745,0.2623915984977434,0.0,0.0
SOFCHBZ12A8C142084,Blues Do Elevador,Zeca Baleiro,ARVLIVA1187B991590,Líricas,2000,237.97506,86.006,-12.008,9,0.632,0,0.603,5,0.375,0.4251262082120833,0.5062709935231952,0.0,0.0
SOWDDNA12AB0186074,The Real Rock,Shinehead,ARNSTES1187FB4FC9B,The Real Rock,0,250.85342,168.935,-12.439,2,0.481,1,0.533,4,0.748,0.41136413214629225,0.26586104921065007,0.0,0.0
SOWNZHB12A6701C776,The Way I Am,Eminem,ARTH9041187FB43E1F,The Marshall Mathers LP,2000,289.30567,174.69,-2.973,7,0.507,1,0.507,4,0.849,0.8048304278312782,0.8130035557843871,0.0,0.0
SOWXIQN12AB01862EE,Mis Sueños feat Norma Castro,Mario Garcia,ARWHWYH1241B9CCA16,Mis Sueños feat Norma Castro,0,558.28853,130.019,-8.078,0,0.697,1,0.463,4,0.0,0.27392333863599866,,0.0,0.0
SOBIHSR12A8C139F30,Lizzie And The Rain Man,Billie Jo Spears,AR0RCMP1187FB3F427,The Ultimate Collection,0,212.32281,174.437,-11.51,0,0.615,1,0.596,4,0.0,0.3846110839616365,0.0,0.0,0.0
SOEHEYS12AB0181F19,Pocket Full Of Stars,Diesel Boy,AR1GYND1187B9A9CD3,Rode Hard and Put Away Wet,2001,152.65914,181.748,-3.478,2,0.508,1,0.563,1,0.0,0.37668863102209926,0.2998774882739778,0.0,0.0
SOBQXJP12A6D4F7587,Battery Acid,Six Brown Brothers,AR21JFF1187B9A5CBA,Trax Records: Acid Classics,1988,257.95873,124.487,-11.401,4,0.0,1,0.0,4,1.0,0.0,0.22914410371660274,0.0,0.0
SORYSKI12AB0184790,Gief Konjunkturpaket VI,Afrob feat. Sarah,ARAMCAZ1187B9AB6F5,Der Letzte seiner Art,2009,258.19383,180.327,-5.319,2,0.886,1,0.668,1,0.538,0.368196028137103,0.39200877147130697,0.0,0.0
SOJARRO12AC90756C5,Hippa To Da Hoppa [Explicit Version],Ol' Dirty Bastard,AR05OJD1187B9B99A6,Return To The 36 Chambers: The Dirty Version,1995,181.62893,96.22,-14.808,5,0.002,1,0.061,4,0.479,0.4675520207316884,0.72750643394583,0.0,0.0
SOGCCYM12A8AE4705B,Was Machst Du Mit Dem Knie_ Lieber Hans?,Günter Noris,ARZWBH21187B99ACE1,Millennium-Tanzparty,0,161.802,115.937,-12.011,10,0.442,1,0.509,4,0.479,0.0,,0.0,0.0
SOLUUOH12AB0189769,Chicken Strips (THE DEMOS version),Smut Peddlers,ARJNQM51187FB54C55,1993-1994 The Demos,0,87.11791,116.837,-6.076,11,0.568,0,0.531,1,0.0,0.36103455642998344,,0.0,0.0
SOXATHC12AC909720F,Back Into Business,Milo,ARJ8ZIQ1187FB3FB5A,Electric Moments,0,232.38485,85.326,-5.631,11,0.071,0,0.393,5,0.908,0.4185121703637773,0.0,0.0,0.0
SOWDBUH12A8C138B73,Will Not Fade  (Hit Parade Album Version (new Song)),Audio Adrenaline,ARGEZ5E1187FB56F38,Hit Parade: The Greatest Hits,0,229.01506,87.899,-4.774,4,0.492,0,0.389,4,0.862,0.5162343840837891,0.268165186485122,0.0,0.0
SOHQUTZ12AB0185F78,Beast In the Broch,The Lord Weird Slough Feg,AR06USW1187FB4EACA,Down Among the Deadmen,2000,106.60526,93.594,-9.104,10,0.028,1,0.626,3,1.0,0.42138826495338527,0.5420358967490668,0.0,0.0
SOYOKOS12AB0181059,Perfidia,Eddie Jones,ARPN0NC1187B991591,Guitar Boogie Fever,0,114.93832,164.52,-8.667,0,0.497,1,0.535,1,0.0,0.3191196017893604,,0.0,0.0
SOCISCT12AB0180021,Aviatic,André Verchuren,ARD7U0O1187FB5531A,Les Increvable N2,1989,170.1873,137.192,-10.061,7,0.804,1,0.619,1,0.0,0.26712486735047014,0.0,0.0,0.0
SOBJLED12A8C14108C,Whirlpool [Live],Seal,ARAIABB1187B9AC6E2,Killer,0,279.74485,187.566,-9.86,4,0.378,0,0.406,4,0.57,0.5800131829395042,0.22154865991439518,0.0,0.0
SOMGNAS12A6D4FA805,The Up,Utopia,ARHBWOZ1187FB3FD53,Swing To The Right,0,248.71138,150.209,-9.95,9,0.0,1,0.234,1,0.112,0.4303002791079415,0.0,0.0,0.0
SOGQWRF12AB0185E0B,Plaza de Mayo,Matteo Bonfanti e i maledetti,ARDKBQO1242077E25E,Vinicio,0,159.242,186.549,-9.909,2,0.815,1,0.679,4,0.636,0.0,0.0,0.0,0.0
SOBCJVI12A8C14220B,Dil Naheen Lagda,Naseebo Lal,ARBY23A1187B9A82E4,Chithi Lae ke Kabootar Ja,0,380.81261,64.033,-12.584,0,0.574,1,0.488,3,0.66,0.0,,0.0,0.0
SODPOUC12AB01890EF,The Train Kept A Rollin,Tiny Bradshaw,ARF1FZV1187B98C928,The Way To Do It,0,165.35465,153.3,-8.299,5,0.028,1,0.231,4,1.0,0.301772341979143,0.0,0.0,0.0
SOCEZZL12A81C23CD9,Main Title,Jerry Goldsmith,ARM0RY81187B9AF248,The Sand Pebbles,1966,169.1424,138.308,-23.815,1,0.78,1,0.661,4,0.298,0.42382566334467503,,0.0,0.0
SOQNZJZ12AB01823AE,Keiner außer uns,Kool Savas,AR2P71H1187B9B8C00,Die besten Tage sind gezählt,0,77.94893,117.996,-5.0,6,0.084,0,0.339,5,1.0,0.4494236346936823,0.3552855364230894,0.0,0.0
SOBHZOV12AF729E943,The Way It Is,Tesla,ARYKCQI1187FB3B18F,Five Man Acoustical Jam,1989,390.66077,161.47,-10.478,7,0.851,1,0.739,4,0.261,0.5134632897021558,0.7990235199419414,0.0,0.0
SOKPCQK12A8C14038A,Can't Do Me No Good,Otis Spann,AR243ZT1187B9A98D2,The Complete Blue Horizon Sessions,1997,141.24363,86.296,-10.401,7,0.946,1,0.567,4,0.0,0.36868937254805195,0.4051157216913865,0.0,0.0
SOKVBXA12A6D4F89AF,Luv In the First,Latif,ARFF1MH1187B999687,Love in the First,0,265.1424,78.588,-8.072,9,0.524,0,0.479,3,1.0,0.34481362496248247,0.22258708650463424,0.0,0.0
SOAGJGA12A6D4F980C,Love Is Gonna Bring Us Back Alive,Rickie Lee Jones,ARXPE571187FB4AFD0,Flying Cowboys,1989,291.57832,189.524,-19.544,7,0.559,1,0.444,4,0.0,0.5031516059846183,0.4697124313189556,0.0,0.0
SOOZPUG12A8C132EDD,Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),Sir Neville Marriner,ARBH0MS1187FB36311,Respighi: Ancient Airs and Dances,0,220.05506,0.0,-25.585,0,0.435,0,0.678,1,0.927,0.35303405577540575,,0.0,0.0
SOCLPMP12A81C2354B,Prayer For The Dying (Album Version),Seal,ARAIABB1187B9AC6E2,Best 1991 - 2004,0,330.26567,133.155,-7.294,5,0.714,1,0.716,5,0.847,0.5800131829395042,0.3651438041452445,0.0,0.0
SOSCKDQ12A81C22BA4,If Music Be The Food Of Love,Gloria,AR41ESB1187FB360B1,Live,0,130.92526,93.119,-13.391,5,0.083,0,0.33,4,0.056,0.441537878476653,,0.0,0.0
SOUXWAB12A5891DAB9,The Silver Gate,Dark Fortress,ARB4ZRM1187B993147,Eidolon,2008,409.96526,116.49,-2.93,9,0.043,1,0.256,4,0.387,0.41652939963732327,,0.0,0.0
SOGFHXF12A8C136B2A,Special,Wilshire,AR37E341187B989A3E,New Universe,2003,184.37179,130.12,-3.663,4,0.518,0,0.46,4,0.0,0.29145182123693636,0.4952936212921635,0.0,0.0
SOFYSKU12A8C13A72B,Follow You Home (Album Version),Nickelback,ARPAAHK1187B9ABB00,All The Right Reasons,2005,260.33587,140.027,-3.693,5,0.103,1,0.433,4,0.852,0.779968004597178,0.4191057802027651,0.0,0.0
SOUZRAZ12A8C13835F,Out Of My Darkness,Legacy Five,AR2FJV21187B98EBE3,Monuments,2009,189.07383,90.033,-8.885,1,0.491,1,0.549,4,1.0,0.36735534360917704,,0.0,0.0
SOUSNTL12A6D4F7CE9,Matarlatanta,Ghorwane,ARFK45R1187B989AA7,Majurugenta,1993,343.40526,78.666,-12.354,0,0.683,1,0.588,7,0.661,0.0,0.0,0.0,0.0
SOHQLJI12A6D4F76F7,The Ava Song,Francis Dunnery,AR2J2WF1187FB46271,Man,2001,257.20118,101.663,-7.884,7,0.388,1,0.455,4,0.846,0.3835242473277272,0.25492154293602753,0.0,0.0
